Camera,Datetime,Dir,EagleLabel,Image1,Image2,ROI,bbox,regionID
CAM74,2016:11:18 13:40:20,d:\photo_set_1\,1.0,1919.0,1920.0,"[(354, 454), (1443, 1202)]","(227, 623, 591, 1089)",13051.0
CAM74,2016:11:18 13:40:21,d:\photo_set_1\,1.0,1920.0,1918.0,"[(354, 454), (1443, 1202)]","(271, 622, 621, 1089)",16292.0
CAM74,2016:11:18 13:40:23,d:\photo_set_1\,1.0,1921.0,1922.0,"[(354, 454), (1443, 1202)]","(240, 629, 639, 1089)",14016.0
CAM74,2016:11:18 13:40:24,d:\photo_set_1\,1.0,1922.0,1923.0,"[(354, 454), (1443, 1202)]","(201, 610, 625, 1006)",10830.0
CAM74,2016:11:18 13:40:25,d:\photo_set_1\,1.0,1923.0,1921.0,"[(354, 454), (1443, 1202)]","(200, 613, 716, 1089)",9948.0
CAM74,2016:11:18 13:40:27,d:\photo_set_1\,1.0,1924.0,1925.0,"[(354, 454), (1443, 1202)]","(0, 389, 494, 904)",69.0
CAM74,2016:11:18 13:40:27,d:\photo_set_1\,0.0,1924.0,1925.0,"[(354, 454), (1443, 1202)]","(396, 899, 641, 1089)",8441.0
CAM74,2016:11:18 13:40:28,d:\photo_set_1\,0.0,1925.0,1926.0,"[(354, 454), (1443, 1202)]","(0, 0, 193, 211)",1.0
CAM74,2016:11:18 13:40:28,d:\photo_set_1\,0.0,1925.0,1926.0,"[(354, 454), (1443, 1202)]","(0, 702, 164, 1047)",22.0
CAM74,2016:11:18 13:40:28,d:\photo_set_1\,1.0,1925.0,1926.0,"[(354, 454), (1443, 1202)]","(18, 311, 494, 837)",95.0
CAM74,2016:11:18 13:40:28,d:\photo_set_1\,0.0,1925.0,1926.0,"[(354, 454), (1443, 1202)]","(447, 907, 583, 1089)",2624.0
CAM74,2016:11:18 13:40:29,d:\photo_set_1\,0.0,1926.0,1924.0,"[(354, 454), (1443, 1202)]","(0, 507, 164, 1044)",27.0
CAM74,2016:11:18 13:40:29,d:\photo_set_1\,0.0,1926.0,1924.0,"[(354, 454), (1443, 1202)]","(72, 0, 192, 213)",715.0
CAM74,2016:11:18 13:40:29,d:\photo_set_1\,0.0,1926.0,1924.0,"[(354, 454), (1443, 1202)]","(189, 624, 564, 905)",1943.0
CAM74,2016:11:18 13:40:29,d:\photo_set_1\,0.0,1926.0,1924.0,"[(354, 454), (1443, 1202)]","(391, 895, 650, 1089)",4283.0
CAM74,2016:11:18 13:41:00,d:\photo_set_1\,0.0,1927.0,1928.0,"[(354, 454), (1443, 1202)]","(33, 199, 261, 362)",1455.0
CAM74,2016:11:18 13:41:01,d:\photo_set_1\,0.0,1928.0,1929.0,"[(354, 454), (1443, 1202)]","(29, 159, 340, 373)",1285.0
CAM74,2016:11:18 13:41:01,d:\photo_set_1\,0.0,1928.0,1929.0,"[(354, 454), (1443, 1202)]","(246, 593, 546, 972)",14091.0
CAM74,2016:11:18 13:41:01,d:\photo_set_1\,0.0,1928.0,1929.0,"[(354, 454), (1443, 1202)]","(433, 876, 577, 1089)",24689.0
CAM74,2016:11:18 13:41:02,d:\photo_set_1\,0.0,1929.0,1927.0,"[(354, 454), (1443, 1202)]","(256, 579, 628, 973)",14307.0
CAM74,2016:11:18 13:41:02,d:\photo_set_1\,0.0,1929.0,1927.0,"[(354, 454), (1443, 1202)]","(378, 836, 582, 1089)",21196.0
CAM74,2016:11:18 13:41:20,d:\photo_set_1\,0.0,1930.0,1931.0,"[(354, 454), (1443, 1202)]","(157, 373, 298, 616)",5968.0
CAM74,2016:11:18 13:41:20,d:\photo_set_1\,0.0,1930.0,1931.0,"[(354, 454), (1443, 1202)]","(286, 666, 748, 1089)",13454.0
CAM74,2016:11:18 13:41:21,d:\photo_set_1\,0.0,1931.0,1932.0,"[(354, 454), (1443, 1202)]","(307, 659, 687, 1089)",16597.0
CAM74,2016:11:18 13:41:22,d:\photo_set_1\,0.0,1932.0,1930.0,"[(354, 454), (1443, 1202)]","(285, 659, 748, 1089)",13898.0
CAM74,2016:11:18 13:41:24,d:\photo_set_1\,0.0,1933.0,1934.0,"[(354, 454), (1443, 1202)]","(327, 697, 622, 1089)",18219.0
CAM74,2016:11:18 13:41:25,d:\photo_set_1\,0.0,1934.0,1935.0,"[(354, 454), (1443, 1202)]","(324, 676, 624, 1089)",19563.0
CAM74,2016:11:18 13:41:26,d:\photo_set_1\,0.0,1935.0,1933.0,"[(354, 454), (1443, 1202)]","(323, 677, 527, 896)",18481.0
CAM74,2016:11:18 13:41:26,d:\photo_set_1\,0.0,1935.0,1933.0,"[(354, 454), (1443, 1202)]","(356, 895, 622, 1089)",20140.0
CAM74,2016:11:18 13:41:28,d:\photo_set_1\,0.0,1936.0,1937.0,"[(354, 454), (1443, 1202)]","(164, 251, 356, 607)",8644.0
CAM74,2016:11:18 13:41:28,d:\photo_set_1\,0.0,1936.0,1937.0,"[(354, 454), (1443, 1202)]","(329, 656, 617, 1089)",19126.0
CAM74,2016:11:18 13:41:29,d:\photo_set_1\,0.0,1937.0,1938.0,"[(354, 454), (1443, 1202)]","(349, 692, 617, 1089)",21340.0
CAM74,2016:11:18 13:41:30,d:\photo_set_1\,0.0,1938.0,1936.0,"[(354, 454), (1443, 1202)]","(165, 250, 356, 606)",8110.0
CAM74,2016:11:18 13:41:30,d:\photo_set_1\,0.0,1938.0,1936.0,"[(354, 454), (1443, 1202)]","(315, 664, 638, 969)",17489.0
CAM74,2016:11:18 13:41:35,d:\photo_set_1\,0.0,1939.0,1940.0,"[(354, 454), (1443, 1202)]","(160, 313, 619, 932)",7608.0
CAM74,2016:11:18 13:41:35,d:\photo_set_1\,0.0,1939.0,1940.0,"[(354, 454), (1443, 1202)]","(372, 902, 627, 1089)",20840.0
CAM74,2016:11:18 13:41:36,d:\photo_set_1\,0.0,1940.0,1941.0,"[(354, 454), (1443, 1202)]","(306, 660, 629, 1089)",18658.0
CAM74,2016:11:18 13:41:37,d:\photo_set_1\,0.0,1941.0,1939.0,"[(354, 454), (1443, 1202)]","(160, 312, 342, 662)",7690.0
CAM74,2016:11:18 13:41:37,d:\photo_set_1\,0.0,1941.0,1939.0,"[(354, 454), (1443, 1202)]","(306, 662, 663, 1089)",17210.0
CAM74,2016:11:18 13:41:45,d:\photo_set_1\,0.0,1942.0,1943.0,"[(354, 454), (1443, 1202)]","(298, 684, 656, 1089)",17958.0
CAM74,2016:11:18 13:41:46,d:\photo_set_1\,0.0,1943.0,1944.0,"[(354, 454), (1443, 1202)]","(292, 679, 666, 1089)",17230.0
CAM74,2016:11:18 13:41:47,d:\photo_set_1\,0.0,1944.0,1942.0,"[(354, 454), (1443, 1202)]","(301, 691, 697, 1032)",17818.0
CAM74,2016:11:18 13:41:49,d:\photo_set_1\,0.0,1945.0,1946.0,"[(354, 454), (1443, 1202)]","(0, 246, 312, 598)",20.0
CAM74,2016:11:18 13:41:49,d:\photo_set_1\,0.0,1945.0,1946.0,"[(354, 454), (1443, 1202)]","(341, 674, 746, 1020)",13081.0
CAM74,2016:11:18 13:41:50,d:\photo_set_1\,0.0,1946.0,1947.0,"[(354, 454), (1443, 1202)]","(42, 247, 326, 598)",1199.0
CAM74,2016:11:18 13:41:50,d:\photo_set_1\,0.0,1946.0,1947.0,"[(354, 454), (1443, 1202)]","(294, 674, 658, 1089)",10128.0
CAM74,2016:11:18 13:41:51,d:\photo_set_1\,0.0,1947.0,1945.0,"[(354, 454), (1443, 1202)]","(164, 189, 324, 519)",7388.0
CAM74,2016:11:18 13:41:51,d:\photo_set_1\,0.0,1947.0,1945.0,"[(354, 454), (1443, 1202)]","(285, 658, 658, 1089)",14923.0
CAM74,2016:11:18 13:41:55,d:\photo_set_1\,0.0,1948.0,1949.0,"[(354, 454), (1443, 1202)]","(305, 687, 637, 1089)",18530.0
CAM74,2016:11:18 13:41:56,d:\photo_set_1\,0.0,1949.0,1950.0,"[(354, 454), (1443, 1202)]","(330, 690, 631, 962)",20283.0
CAM74,2016:11:18 13:41:57,d:\photo_set_1\,0.0,1950.0,1948.0,"[(354, 454), (1443, 1202)]","(307, 710, 612, 1089)",18944.0
CAM74,2016:11:18 13:42:12,d:\photo_set_1\,0.0,1951.0,1952.0,"[(354, 454), (1443, 1202)]","(130, 326, 456, 574)",4905.0
CAM74,2016:11:18 13:42:12,d:\photo_set_1\,0.0,1951.0,1952.0,"[(354, 454), (1443, 1202)]","(215, 582, 622, 1089)",9846.0
CAM74,2016:11:18 13:42:13,d:\photo_set_1\,0.0,1952.0,1953.0,"[(354, 454), (1443, 1202)]","(204, 581, 689, 1089)",10055.0
CAM74,2016:11:18 13:42:14,d:\photo_set_1\,0.0,1953.0,1951.0,"[(354, 454), (1443, 1202)]","(130, 329, 456, 575)",4470.0
CAM74,2016:11:18 13:42:14,d:\photo_set_1\,0.0,1953.0,1951.0,"[(354, 454), (1443, 1202)]","(211, 582, 706, 1089)",9201.0
CAM74,2016:11:18 13:42:16,d:\photo_set_1\,0.0,1954.0,1955.0,"[(354, 454), (1443, 1202)]","(249, 584, 677, 1089)",12637.0
CAM74,2016:11:18 13:42:18,d:\photo_set_1\,0.0,1955.0,1956.0,"[(354, 454), (1443, 1202)]","(287, 694, 640, 1089)",16681.0
CAM74,2016:11:18 13:42:19,d:\photo_set_1\,0.0,1956.0,1954.0,"[(354, 454), (1443, 1202)]","(247, 584, 660, 1089)",12698.0
CAM74,2016:11:18 13:42:40,d:\photo_set_1\,0.0,1957.0,1958.0,"[(354, 454), (1443, 1202)]","(6, 446, 286, 580)",248.0
CAM74,2016:11:18 13:42:40,d:\photo_set_1\,0.0,1957.0,1958.0,"[(354, 454), (1443, 1202)]","(345, 715, 748, 933)",18841.0
CAM74,2016:11:18 13:42:40,d:\photo_set_1\,0.0,1957.0,1958.0,"[(354, 454), (1443, 1202)]","(495, 670, 706, 847)",25414.0
CAM74,2016:11:18 13:42:41,d:\photo_set_1\,0.0,1958.0,1959.0,"[(354, 454), (1443, 1202)]","(370, 848, 652, 1056)",22074.0
CAM74,2016:11:18 13:42:42,d:\photo_set_1\,0.0,1959.0,1957.0,"[(354, 454), (1443, 1202)]","(3, 441, 310, 582)",157.0
CAM74,2016:11:18 13:43:00,d:\photo_set_1\,0.0,1960.0,1961.0,"[(354, 454), (1443, 1202)]","(309, 675, 672, 1089)",18411.0
CAM74,2016:11:18 13:43:01,d:\photo_set_1\,0.0,1961.0,1962.0,"[(354, 454), (1443, 1202)]","(316, 672, 577, 1089)",19432.0
CAM74,2016:11:18 13:43:02,d:\photo_set_1\,0.0,1962.0,1960.0,"[(354, 454), (1443, 1202)]","(271, 854, 576, 1089)",15811.0
CAM74,2016:11:18 13:43:02,d:\photo_set_1\,0.0,1962.0,1960.0,"[(354, 454), (1443, 1202)]","(314, 672, 564, 912)",18784.0
CAM74,2016:11:18 13:43:08,d:\photo_set_1\,0.0,1963.0,1964.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:09,d:\photo_set_1\,0.0,1964.0,1965.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:10,d:\photo_set_1\,0.0,1965.0,1963.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:19,d:\photo_set_1\,0.0,1966.0,1967.0,"[(354, 454), (1443, 1202)]","(423, 895, 601, 1089)",25867.0
CAM74,2016:11:18 13:43:20,d:\photo_set_1\,0.0,1967.0,1968.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:21,d:\photo_set_1\,0.0,1968.0,1966.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:22,d:\photo_set_1\,0.0,1969.0,1970.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:23,d:\photo_set_1\,0.0,1970.0,1971.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:24,d:\photo_set_1\,0.0,1971.0,1969.0,"[(354, 454), (1443, 1202)]","(269, 663, 562, 896)",16067.0
CAM74,2016:11:18 13:43:43,d:\photo_set_1\,0.0,1972.0,1973.0,"[(354, 454), (1443, 1202)]","(332, 659, 563, 852)",20621.0
CAM74,2016:11:18 13:43:43,d:\photo_set_1\,0.0,1972.0,1973.0,"[(354, 454), (1443, 1202)]","(344, 811, 707, 1089)",21321.0
CAM74,2016:11:18 13:43:44,d:\photo_set_1\,0.0,1973.0,1974.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:43:45,d:\photo_set_1\,0.0,1974.0,1972.0,"[(354, 454), (1443, 1202)]","(333, 672, 698, 1089)",20693.0
CAM74,2016:11:18 13:43:52,d:\photo_set_1\,0.0,1975.0,1976.0,"[(354, 454), (1443, 1202)]","(266, 632, 748, 1089)",14723.0
CAM74,2016:11:18 13:43:54,d:\photo_set_1\,0.0,1976.0,1977.0,"[(354, 454), (1443, 1202)]","(261, 639, 748, 959)",14326.0
CAM74,2016:11:18 13:43:55,d:\photo_set_1\,0.0,1977.0,1975.0,"[(354, 454), (1443, 1202)]","(263, 639, 748, 1089)",13560.0
CAM74,2016:11:18 13:43:59,d:\photo_set_1\,0.0,1978.0,1979.0,"[(354, 454), (1443, 1202)]","(345, 738, 663, 932)",20837.0
CAM74,2016:11:18 13:44:00,d:\photo_set_1\,0.0,1979.0,1980.0,"[(354, 454), (1443, 1202)]","(343, 738, 715, 951)",20459.0
CAM74,2016:11:18 13:44:01,d:\photo_set_1\,0.0,1980.0,1978.0,"[(354, 454), (1443, 1202)]","(343, 691, 671, 969)",19098.0
CAM74,2016:11:18 13:44:48,d:\photo_set_1\,0.0,1981.0,1982.0,"[(354, 454), (1443, 1202)]","(289, 670, 639, 1089)",17598.0
CAM74,2016:11:18 13:44:49,d:\photo_set_1\,0.0,1982.0,1983.0,"[(354, 454), (1443, 1202)]","(287, 667, 622, 1089)",17252.0
CAM74,2016:11:18 13:44:50,d:\photo_set_1\,0.0,1983.0,1981.0,"[(354, 454), (1443, 1202)]","(341, 694, 671, 959)",21030.0
CAM74,2016:11:18 13:44:57,d:\photo_set_1\,0.0,1984.0,1985.0,"[(354, 454), (1443, 1202)]","(293, 659, 654, 1013)",18275.0
CAM74,2016:11:18 13:44:58,d:\photo_set_1\,0.0,1985.0,1986.0,"[(354, 454), (1443, 1202)]","(295, 690, 446, 892)",18316.0
CAM74,2016:11:18 13:44:59,d:\photo_set_1\,0.0,1986.0,1984.0,"[(354, 454), (1443, 1202)]","(299, 659, 581, 1033)",17874.0
CAM74,2016:11:18 13:45:08,d:\photo_set_1\,0.0,1987.0,1988.0,"[(354, 454), (1443, 1202)]","(296, 676, 450, 895)",18674.0
CAM74,2016:11:18 13:45:08,d:\photo_set_1\,0.0,1987.0,1988.0,"[(354, 454), (1443, 1202)]","(373, 902, 588, 1089)",23583.0
CAM74,2016:11:18 13:45:09,d:\photo_set_1\,0.0,1988.0,1989.0,"[(354, 454), (1443, 1202)]","(253, 677, 450, 899)",15753.0
CAM74,2016:11:18 13:45:10,d:\photo_set_1\,0.0,1989.0,1987.0,"[(354, 454), (1443, 1202)]","(256, 684, 503, 899)",15307.0
CAM74,2016:11:18 13:45:10,d:\photo_set_1\,0.0,1989.0,1987.0,"[(354, 454), (1443, 1202)]","(375, 903, 614, 1089)",22999.0
CAM74,2016:11:18 13:45:11,d:\photo_set_1\,0.0,1990.0,1991.0,"[(354, 454), (1443, 1202)]","(304, 671, 468, 907)",19371.0
CAM74,2016:11:18 13:45:12,d:\photo_set_1\,0.0,1991.0,1992.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:13,d:\photo_set_1\,0.0,1992.0,1990.0,"[(354, 454), (1443, 1202)]","(279, 664, 477, 904)",17549.0
CAM74,2016:11:18 13:45:17,d:\photo_set_1\,0.0,1993.0,1994.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:18,d:\photo_set_1\,0.0,1994.0,1995.0,"[(354, 454), (1443, 1202)]","(303, 691, 444, 904)",18907.0
CAM74,2016:11:18 13:45:19,d:\photo_set_1\,0.0,1995.0,1993.0,"[(354, 454), (1443, 1202)]","(272, 683, 446, 904)",16094.0
CAM74,2016:11:18 13:45:22,d:\photo_set_1\,0.0,1996.0,1997.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:23,d:\photo_set_1\,0.0,1997.0,1998.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:24,d:\photo_set_1\,0.0,1998.0,1996.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:26,d:\photo_set_1\,0.0,1999.0,2000.0,"[(354, 454), (1443, 1202)]","(306, 668, 444, 904)",19019.0
CAM74,2016:11:18 13:45:27,d:\photo_set_1\,0.0,2000.0,2001.0,"[(354, 454), (1443, 1202)]","(281, 668, 550, 903)",17195.0
CAM74,2016:11:18 13:45:28,d:\photo_set_1\,0.0,2001.0,1999.0,"[(354, 454), (1443, 1202)]","(281, 682, 551, 904)",17267.0
CAM74,2016:11:18 13:45:28,d:\photo_set_1\,0.0,2002.0,2003.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:45:29,d:\photo_set_1\,0.0,2003.0,2004.0,"[(354, 454), (1443, 1202)]","(297, 618, 450, 924)",18857.0
CAM74,2016:11:18 13:45:31,d:\photo_set_1\,0.0,2004.0,2002.0,"[(354, 454), (1443, 1202)]","(317, 708, 442, 924)",19940.0
CAM74,2016:11:18 13:45:35,d:\photo_set_1\,0.0,2005.0,2006.0,"[(354, 454), (1443, 1202)]","(0, 610, 401, 930)",23.0
CAM74,2016:11:18 13:45:36,d:\photo_set_1\,0.0,2006.0,2007.0,"[(354, 454), (1443, 1202)]","(137, 279, 266, 510)",6926.0
CAM74,2016:11:18 13:45:37,d:\photo_set_1\,0.0,2007.0,2005.0,"[(354, 454), (1443, 1202)]","(0, 609, 402, 935)",24.0
CAM74,2016:11:18 13:46:05,d:\photo_set_1\,0.0,2008.0,2009.0,"[(354, 454), (1443, 1202)]","(306, 632, 425, 972)",19279.0
CAM74,2016:11:18 13:46:06,d:\photo_set_1\,0.0,2009.0,2010.0,"[(354, 454), (1443, 1202)]","(270, 640, 447, 906)",16389.0
CAM74,2016:11:18 13:46:07,d:\photo_set_1\,0.0,2010.0,2008.0,"[(354, 454), (1443, 1202)]","(269, 633, 433, 971)",16314.0
CAM74,2016:11:18 13:46:10,d:\photo_set_1\,0.0,2011.0,2012.0,"[(354, 454), (1443, 1202)]","(330, 628, 434, 896)",21400.0
CAM74,2016:11:18 13:46:11,d:\photo_set_1\,0.0,2012.0,2013.0,"[(354, 454), (1443, 1202)]","(281, 632, 434, 895)",17702.0
CAM74,2016:11:18 13:46:12,d:\photo_set_1\,0.0,2013.0,2011.0,"[(354, 454), (1443, 1202)]","(280, 629, 441, 904)",17072.0
CAM74,2016:11:18 13:46:27,d:\photo_set_1\,0.0,2014.0,2015.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:46:28,d:\photo_set_1\,0.0,2015.0,2016.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:46:29,d:\photo_set_1\,0.0,2016.0,2014.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:51:23,d:\photo_set_1\,0.0,2017.0,2018.0,"[(354, 454), (1443, 1202)]","(47, 329, 277, 554)",1825.0
CAM74,2016:11:18 13:51:23,d:\photo_set_1\,0.0,2017.0,2018.0,"[(354, 454), (1443, 1202)]","(373, 930, 626, 1089)",21588.0
CAM74,2016:11:18 13:51:24,d:\photo_set_1\,0.0,2018.0,2019.0,"[(354, 454), (1443, 1202)]","(124, 339, 293, 554)",5904.0
CAM74,2016:11:18 13:51:25,d:\photo_set_1\,0.0,2019.0,2017.0,"[(354, 454), (1443, 1202)]","(47, 328, 292, 505)",1798.0
CAM74,2016:11:18 13:51:40,d:\photo_set_1\,0.0,2020.0,2021.0,"[(354, 454), (1443, 1202)]","(281, 663, 458, 947)",17195.0
CAM74,2016:11:18 13:51:41,d:\photo_set_1\,0.0,2021.0,2022.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:51:42,d:\photo_set_1\,0.0,2022.0,2020.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:52:05,d:\photo_set_1\,0.0,2023.0,2024.0,"[(354, 454), (1443, 1202)]","(378, 920, 605, 1089)",23428.0
CAM74,2016:11:18 13:52:06,d:\photo_set_1\,0.0,2024.0,2025.0,"[(354, 454), (1443, 1202)]","(298, 633, 545, 898)",18619.0
CAM74,2016:11:18 13:52:07,d:\photo_set_1\,0.0,2025.0,2023.0,"[(354, 454), (1443, 1202)]","(341, 658, 575, 915)",21272.0
CAM74,2016:11:18 13:52:07,d:\photo_set_1\,0.0,2025.0,2023.0,"[(354, 454), (1443, 1202)]","(379, 906, 605, 1089)",23576.0
CAM74,2016:11:18 13:52:09,d:\photo_set_1\,0.0,2026.0,2027.0,"[(354, 454), (1443, 1202)]","(291, 625, 567, 936)",18419.0
CAM74,2016:11:18 13:52:10,d:\photo_set_1\,0.0,2027.0,2028.0,"[(354, 454), (1443, 1202)]",,
CAM74,2016:11:18 13:52:11,d:\photo_set_1\,0.0,2028.0,2026.0,"[(354, 454), (1443, 1202)]","(338, 661, 567, 936)",20050.0
CAM74,2016:11:18 14:05:32,d:\photo_set_1\,0.0,2029.0,2030.0,"[(354, 454), (1443, 1202)]","(366, 766, 632, 974)",22540.0
CAM74,2016:11:18 14:05:33,d:\photo_set_1\,0.0,2030.0,2031.0,"[(354, 454), (1443, 1202)]","(344, 678, 748, 965)",21011.0
CAM74,2016:11:18 14:05:34,d:\photo_set_1\,0.0,2031.0,2029.0,"[(354, 454), (1443, 1202)]","(367, 677, 748, 919)",21964.0
CAM74,2016:11:18 14:27:40,d:\photo_set_1\,0.0,2032.0,2033.0,"[(354, 454), (1443, 1202)]","(343, 602, 748, 1089)",19966.0
CAM74,2016:11:18 14:27:42,d:\photo_set_1\,0.0,2033.0,2034.0,"[(354, 454), (1443, 1202)]","(341, 602, 748, 1089)",19483.0
CAM74,2016:11:18 14:27:43,d:\photo_set_1\,0.0,2034.0,2032.0,"[(354, 454), (1443, 1202)]","(348, 650, 748, 1089)",19469.0
CAM74,2016:11:18 16:43:14,d:\photo_set_1\,0.0,2035.0,2036.0,"[(354, 454), (1443, 1202)]","(78, 94, 191, 1008)",66.0
CAM74,2016:11:18 16:43:14,d:\photo_set_1\,0.0,2035.0,2036.0,"[(354, 454), (1443, 1202)]","(118, 698, 224, 1089)",140.0
CAM74,2016:11:18 16:43:14,d:\photo_set_1\,0.0,2035.0,2036.0,"[(354, 454), (1443, 1202)]","(126, 0, 248, 486)",166.0
CAM74,2016:11:18 16:43:14,d:\photo_set_1\,0.0,2035.0,2036.0,"[(354, 454), (1443, 1202)]","(249, 0, 511, 542)",1456.0
CAM74,2016:11:18 16:43:14,d:\photo_set_1\,0.0,2035.0,2036.0,"[(354, 454), (1443, 1202)]","(451, 472, 589, 688)",3278.0
CAM74,2016:11:18 16:43:15,d:\photo_set_1\,0.0,2036.0,2037.0,"[(354, 454), (1443, 1202)]","(0, 0, 506, 1089)",1.0
CAM74,2016:11:18 16:43:16,d:\photo_set_1\,0.0,2037.0,2035.0,"[(354, 454), (1443, 1202)]","(0, 237, 118, 423)",1.0
CAM74,2016:11:18 16:43:16,d:\photo_set_1\,0.0,2037.0,2035.0,"[(354, 454), (1443, 1202)]","(72, 0, 492, 541)",79.0
CAM74,2016:11:18 16:43:16,d:\photo_set_1\,0.0,2037.0,2035.0,"[(354, 454), (1443, 1202)]","(134, 803, 224, 1079)",181.0
CAM74,2016:11:18 16:43:28,d:\photo_set_1\,0.0,2038.0,2039.0,"[(354, 454), (1443, 1202)]","(0, 665, 338, 1089)",40.0
CAM74,2016:11:18 16:43:28,d:\photo_set_1\,0.0,2038.0,2039.0,"[(354, 454), (1443, 1202)]","(42, 517, 218, 685)",592.0
CAM74,2016:11:18 16:43:29,d:\photo_set_1\,0.0,2039.0,2040.0,"[(354, 454), (1443, 1202)]","(0, 500, 347, 1089)",20.0
CAM74,2016:11:18 16:43:30,d:\photo_set_1\,0.0,2040.0,2038.0,"[(354, 454), (1443, 1202)]","(0, 328, 186, 504)",12.0
CAM74,2016:11:18 16:43:30,d:\photo_set_1\,0.0,2040.0,2038.0,"[(354, 454), (1443, 1202)]","(0, 502, 321, 736)",17.0
CAM74,2016:11:18 16:43:30,d:\photo_set_1\,0.0,2040.0,2038.0,"[(354, 454), (1443, 1202)]","(0, 724, 308, 1089)",21.0
CAM74,2016:11:18 16:43:32,d:\photo_set_1\,0.0,2041.0,2042.0,"[(354, 454), (1443, 1202)]","(0, 346, 351, 739)",10.0
CAM74,2016:11:18 16:43:33,d:\photo_set_1\,0.0,2042.0,2043.0,"[(354, 454), (1443, 1202)]","(0, 342, 273, 542)",11.0
CAM74,2016:11:18 16:43:34,d:\photo_set_1\,0.0,2043.0,2041.0,"[(354, 454), (1443, 1202)]","(0, 354, 351, 742)",11.0
CAM74,2016:11:18 16:43:41,d:\photo_set_1\,0.0,2044.0,2045.0,"[(354, 454), (1443, 1202)]","(0, 5, 349, 426)",5.0
CAM74,2016:11:18 16:43:41,d:\photo_set_1\,0.0,2044.0,2045.0,"[(354, 454), (1443, 1202)]","(332, 935, 668, 1089)",8381.0
CAM74,2016:11:18 16:43:42,d:\photo_set_1\,0.0,2045.0,2046.0,"[(354, 454), (1443, 1202)]","(0, 28, 274, 332)",1.0
CAM74,2016:11:18 16:43:44,d:\photo_set_1\,0.0,2046.0,2044.0,"[(354, 454), (1443, 1202)]","(0, 2, 346, 425)",2.0
CAM74,2016:11:18 16:43:44,d:\photo_set_1\,0.0,2046.0,2044.0,"[(354, 454), (1443, 1202)]","(334, 934, 679, 1089)",7973.0
CAM74,2016:11:18 16:43:44,d:\photo_set_1\,0.0,2046.0,2044.0,"[(354, 454), (1443, 1202)]","(345, 802, 636, 940)",8422.0
CAM74,2016:11:18 16:43:49,d:\photo_set_1\,0.0,2047.0,2048.0,"[(354, 454), (1443, 1202)]","(23, 614, 304, 758)",255.0
CAM74,2016:11:18 16:43:49,d:\photo_set_1\,0.0,2047.0,2048.0,"[(354, 454), (1443, 1202)]","(62, 0, 455, 134)",496.0
CAM74,2016:11:18 16:43:49,d:\photo_set_1\,0.0,2047.0,2048.0,"[(354, 454), (1443, 1202)]","(235, 112, 533, 680)",3500.0
CAM74,2016:11:18 16:43:49,d:\photo_set_1\,0.0,2047.0,2048.0,"[(354, 454), (1443, 1202)]","(343, 832, 661, 940)",6198.0
CAM74,2016:11:18 16:43:50,d:\photo_set_1\,0.0,2048.0,2049.0,"[(354, 454), (1443, 1202)]","(0, 0, 389, 168)",1.0
CAM74,2016:11:18 16:43:50,d:\photo_set_1\,0.0,2048.0,2049.0,"[(354, 454), (1443, 1202)]","(0, 179, 299, 362)",7.0
CAM74,2016:11:18 16:43:51,d:\photo_set_1\,0.0,2049.0,2047.0,"[(354, 454), (1443, 1202)]","(26, 0, 507, 562)",165.0
CAM74,2016:11:18 16:43:51,d:\photo_set_1\,0.0,2049.0,2047.0,"[(354, 454), (1443, 1202)]","(62, 622, 248, 755)",323.0
CAM74,2016:11:18 16:43:52,d:\photo_set_1\,0.0,2050.0,2051.0,"[(354, 454), (1443, 1202)]","(0, 0, 443, 450)",1.0
CAM74,2016:11:18 16:43:52,d:\photo_set_1\,0.0,2050.0,2051.0,"[(354, 454), (1443, 1202)]","(309, 300, 489, 542)",2353.0
CAM74,2016:11:18 16:43:52,d:\photo_set_1\,0.0,2050.0,2051.0,"[(354, 454), (1443, 1202)]","(340, 513, 616, 753)",2773.0
